GeneID,BC1,BC2,BC3,,,,,
AT5G26050,0.0 ,0.0 ,0.0 ,,,,,
AT5G26060,4.7 ,3.0 ,4.0 ,,,,,
AT5G26070,0.0 ,0.0 ,0.0 ,,,,,
AT5G26080,0.0 ,0.0 ,0.0 ,,,,,
AT5G26090,0.0 ,0.0 ,0.0 ,,,,,
AT5G26100,0.0 ,0.0 ,0.0 ,,,,,
AT5G26110,69.4 ,68.7 ,68.9 ,,,,,
AT5G26114,0.0 ,0.0 ,0.0 ,,,,,
AT5G26120,0.0 ,0.0 ,0.0 ,,,,,
AT5G26130,0.0 ,0.0 ,0.0 ,,,,,
AT5G26140,0.0 ,0.0 ,0.0 ,,,,,
AT5G26146,0.0 ,0.0 ,0.0 ,,,,,
AT5G26147,0.0 ,0.0 ,0.0 ,,,,,
AT5G26150,0.0 ,0.0 ,0.0 ,,,,,
AT5G26160,7.2 ,6.7 ,7.8 ,,,,,
AT5G26170,0.1 ,0.0 ,1.1 ,,,,,
AT5G26180,42.5 ,46.0 ,41.5 ,,,,,
AT5G26190,0.0 ,0.0 ,0.0 ,,,,,
AT5G26200,0.0 ,0.0 ,0.1 ,,,,,
AT5G26210,76.0 ,90.8 ,74.4 ,,,,,
AT5G26220,0.0 ,0.0 ,0.0 ,,,,,
AT5G26230,0.0 ,0.0 ,0.0 ,,,,,
AT5G26233,0.0 ,0.0 ,0.0 ,,,,,
AT5G26236,0.0 ,0.0 ,0.0 ,,,,,
AT5G26240,28.9 ,28.2 ,33.5 ,,,,,
AT5G26250,0.0 ,0.0 ,0.0 ,,,,,
AT5G26260,0.0 ,0.0 ,0.0 ,,,,,
AT5G26262,0.0 ,0.0 ,0.0 ,,,,,
AT5G26270,0.0 ,0.0 ,0.0 ,,,,,
AT5G26280,0.0 ,0.0 ,0.0 ,,,,,
AT5G26283,0.0 ,0.0 ,0.0 ,,,,,
AT5G26290,0.0 ,0.0 ,0.0 ,,,,,
AT5G26300,0.0 ,0.0 ,0.0 ,,,,,
AT5G26310,0.0 ,0.0 ,0.0 ,,,,,
AT5G26320,0.0 ,0.0 ,0.0 ,,,,,
AT5G26330,0.0 ,0.0 ,0.0 ,,,,,
AT5G26340,0.0 ,0.0 ,0.0 ,,,,,
AT5G26345,0.0 ,0.0 ,0.0 ,,,,,
AT5G26350,0.0 ,0.0 ,0.0 ,,,,,
AT5G26360,272.7 ,270.7 ,273.5 ,,,,,
AT5G26570,2.0 ,9.2 ,4.4 ,,,,,
AT5G26580,0.0 ,0.0 ,0.0 ,,,,,
AT5G26582,0.0 ,0.0 ,0.0 ,,,,,
AT5G26590,0.0 ,0.0 ,0.0 ,,,,,
AT5G26594,0.0 ,0.0 ,0.0 ,,,,,
AT5G26600,20.4 ,17.5 ,24.6 ,,,,,
AT5G26610,59.6 ,58.9 ,51.9 ,,,,,
AT5G26617,0.0 ,0.0 ,0.0 ,,,,,
AT5G26618,0.0 ,0.0 ,0.0 ,,,,,
AT5G26620,0.0 ,0.0 ,0.0 ,,,,,
AT5G26622,0.0 ,0.2 ,0.4 ,,,,,
AT5G26630,0.0 ,0.0 ,0.0 ,,,,,
AT5G26640,0.0 ,0.0 ,0.0 ,,,,,
AT5G26642,0.0 ,0.0 ,0.0 ,,,,,
AT5G26650,0.0 ,0.0 ,0.0 ,,,,,
AT5G26660,0.0 ,0.0 ,0.0 ,,,,,
AT5G26667,109.5 ,111.6 ,128.9 ,,,,,
AT5G26670,0.0 ,0.0 ,0.0 ,,,,,
AT5G26673,0.0 ,0.0 ,0.0 ,,,,,
AT5G26680,141.8 ,127.0 ,145.4 ,,,,,
AT5G26690,0.0 ,0.0 ,0.0 ,,,,,
AT5G26692,9.8 ,5.5 ,11.2 ,,,,,
AT5G26700,32.7 ,24.5 ,22.3 ,,,,,
AT5G26710,154.4 ,131.6 ,142.5 ,,,,,
AT5G26717,0.0 ,0.0 ,0.0 ,,,,,
AT5G26720,6.7 ,8.0 ,8.0 ,,,,,
AT5G26730,0.0 ,0.0 ,0.0 ,,,,,
AT5G26731,29.4 ,27.8 ,34.3 ,,,,,
AT5G26740,62.8 ,52.0 ,58.2 ,,,,,
AT5G26742,73.3 ,69.4 ,67.9 ,,,,,
AT5G26749,10.1 ,10.7 ,12.4 ,,,,,
AT5G26751,22.7 ,26.1 ,35.1 ,,,,,
AT5G26760,14.9 ,16.6 ,21.8 ,,,,,
AT5G26770,48.4 ,43.5 ,47.8 ,,,,,
AT5G26775,0.0 ,0.0 ,0.0 ,,,,,
AT5G26780,39.7 ,42.3 ,39.2 ,,,,,
AT5G26790,2.2 ,1.6 ,2.9 ,,,,,
AT5G26800,75.1 ,78.9 ,82.4 ,,,,,
AT5G26805,0.0 ,0.0 ,0.0 ,,,,,
AT5G26810,0.0 ,0.0 ,0.0 ,,,,,
AT5G26820,34.1 ,32.0 ,35.8 ,,,,,
AT5G26830,180.3 ,183.0 ,190.1 ,,,,,
AT5G26840,0.0 ,0.0 ,0.0 ,,,,,
AT5G26848,0.0 ,0.0 ,0.0 ,,,,,
AT5G26850,9.2 ,13.7 ,12.0 ,,,,,
AT5G26860,79.6 ,84.7 ,73.5 ,,,,,
AT5G26880,57.8 ,63.9 ,65.0 ,,,,,
AT5G26890,0.0 ,0.0 ,0.0 ,,,,,
AT5G26900,0.0 ,0.0 ,0.0 ,,,,,
AT5G26910,4.7 ,4.9 ,5.5 ,,,,,
AT5G26912,0.0 ,0.0 ,0.0 ,,,,,
AT5G26920,0.0 ,0.0 ,0.0 ,,,,,
AT5G26930,0.0 ,0.0 ,0.0 ,,,,,
AT5G26940,26.2 ,22.5 ,30.2 ,,,,,
AT5G26950,0.0 ,0.0 ,0.0 ,,,,,
AT5G26960,15.3 ,14.0 ,20.3 ,,,,,
AT5G26970,0.0 ,0.0 ,0.0 ,,,,,
AT5G26980,23.6 ,25.0 ,28.0 ,,,,,
AT5G26990,26.0 ,23.5 ,26.7 ,,,,,
AT5G27000,32.6 ,33.0 ,31.1 ,,,,,
AT5G27010,2.0 ,1.6 ,1.6 ,,,,,
AT5G27020,0.0 ,0.0 ,0.0 ,,,,,
AT5G27030,13.9 ,13.7 ,12.4 ,,,,,
AT5G27035,0.0 ,0.0 ,0.0 ,,,,,
AT5G27050,0.0 ,0.0 ,0.0 ,,,,,
AT5G27060,0.0 ,0.0 ,2.1 ,,,,,
AT5G27070,0.0 ,0.0 ,0.0 ,,,,,
AT5G27080,0.0 ,0.0 ,0.0 ,,,,,
AT5G27090,0.0 ,0.0 ,0.0 ,,,,,
AT5G27100,0.6 ,0.2 ,0.4 ,,,,,
AT5G27110,8.7 ,7.3 ,8.2 ,,,,,
AT5G27120,495.7 ,472.4 ,487.1 ,,,,,
AT5G27130,0.0 ,0.0 ,0.0 ,,,,,
AT5G27140,0.0 ,0.0 ,0.9 ,,,,,
AT5G27150,34.7 ,30.6 ,32.3 ,,,,,
AT5G27160,0.0 ,0.0 ,0.0 ,,,,,
AT5G27170,0.0 ,0.0 ,0.0 ,,,,,
AT5G27180,0.0 ,0.0 ,0.0 ,,,,,
AT5G27190,0.0 ,0.0 ,0.0 ,,,,,
AT5G27200,0.0 ,0.0 ,0.0 ,,,,,
AT5G27210,5.9 ,10.1 ,10.7 ,,,,,
AT5G27220,0.1 ,0.1 ,0.0 ,,,,,
AT5G27230,0.0 ,0.0 ,0.1 ,,,,,
AT5G27238,2.4 ,2.8 ,3.3 ,,,,,
AT5G27240,5.1 ,9.3 ,5.3 ,,,,,
AT5G27247,0.0 ,0.0 ,0.0 ,,,,,
AT5G27250,0.0 ,0.0 ,0.0 ,,,,,
AT5G27260,0.0 ,0.0 ,0.0 ,,,,,
AT5G27270,0.0 ,6.5 ,0.0 ,,,,,
AT5G27280,23.6 ,20.8 ,29.1 ,,,,,
AT5G27290,0.0 ,0.0 ,0.0 ,,,,,
AT5G27300,2.1 ,1.7 ,2.4 ,,,,,
AT5G27310,0.0 ,0.0 ,0.0 ,,,,,
AT5G27320,0.0 ,0.0 ,0.0 ,,,,,
AT5G27330,28.3 ,25.2 ,24.2 ,,,,,
AT5G27340,0.0 ,0.0 ,0.0 ,,,,,
AT5G27345,0.0 ,0.0 ,0.0 ,,,,,
AT5G27350,0.0 ,0.0 ,0.0 ,,,,,
AT5G27360,0.0 ,0.0 ,0.0 ,,,,,
AT5G27370,0.0 ,0.0 ,0.0 ,,,,,
AT5G27380,111.5 ,99.6 ,110.3 ,,,,,
AT5G27390,34.2 ,50.7 ,36.4 ,,,,,
AT5G27395,119.6 ,105.1 ,123.3 ,,,,,
AT5G27400,44.7 ,52.3 ,50.2 ,,,,,
AT5G27410,0.1 ,0.1 ,0.1 ,,,,,
AT5G27420,0.0 ,0.0 ,0.5 ,,,,,
AT5G27430,70.5 ,91.2 ,93.6 ,,,,,
AT5G27440,0.0 ,0.0 ,0.0 ,,,,,
AT5G27450,33.2 ,32.9 ,37.5 ,,,,,
AT5G27460,46.9 ,44.6 ,47.7 ,,,,,
AT5G27470,168.2 ,150.1 ,157.5 ,,,,,
AT5G27480,0.0 ,0.0 ,0.0 ,,,,,
AT5G27490,69.6 ,60.9 ,69.8 ,,,,,
AT5G27495,0.0 ,0.0 ,0.0 ,,,,,
AT5G27500,0.0 ,0.0 ,0.0 ,,,,,
AT5G27505,0.0 ,0.0 ,0.0 ,,,,,
AT5G27510,0.0 ,0.0 ,0.0 ,,,,,
AT5G27520,52.0 ,47.6 ,55.2 ,,,,,
AT5G27530,0.0 ,0.0 ,0.0 ,,,,,
AT5G27540,102.4 ,92.1 ,101.4 ,,,,,
AT5G27550,65.0 ,54.1 ,64.2 ,,,,,
AT5G27560,5.0 ,5.3 ,7.0 ,,,,,
AT5G27570,0.0 ,0.0 ,0.0 ,,,,,
AT5G27580,0.0 ,0.0 ,0.0 ,,,,,
AT5G27590,0.0 ,0.0 ,0.0 ,,,,,
AT5G27600,17.7 ,16.2 ,20.5 ,,,,,
AT5G27603,0.0 ,0.0 ,0.0 ,,,,,
AT5G27606,0.0 ,0.0 ,0.0 ,,,,,
AT5G27610,2.9 ,2.9 ,3.5 ,,,,,
AT5G27620,70.8 ,67.7 ,74.8 ,,,,,
AT5G27630,26.6 ,23.3 ,28.2 ,,,,,
AT5G27640,266.1 ,243.9 ,249.6 ,,,,,
AT5G27650,14.1 ,16.2 ,12.7 ,,,,,
AT5G27660,8.3 ,18.9 ,15.2 ,,,,,
AT5G27670,136.1 ,132.1 ,147.8 ,,,,,
AT5G27680,18.3 ,16.5 ,17.7 ,,,,,
AT5G27690,0.0 ,0.0 ,0.0 ,,,,,
AT5G27700,415.8 ,451.1 ,416.6 ,,,,,
AT5G27705,0.0 ,0.0 ,0.0 ,,,,,
AT5G27710,23.7 ,24.3 ,23.7 ,,,,,
AT5G27715,0.0 ,0.0 ,0.0 ,,,,,
AT5G27720,97.7 ,110.9 ,99.3 ,,,,,
AT5G27730,10.9 ,9.2 ,10.0 ,,,,,
AT5G27740,29.2 ,46.0 ,38.1 ,,,,,
AT5G27750,99.8 ,84.4 ,102.9 ,,,,,
AT5G27760,99.1 ,107.9 ,104.4 ,,,,,
AT5G27770,383.6 ,351.8 ,467.2 ,,,,,
AT5G27780,0.0 ,0.0 ,0.0 ,,,,,
AT5G27790,0.0 ,0.0 ,0.0 ,,,,,
AT5G27800,0.0 ,0.0 ,0.0 ,,,,,
AT5G27807,0.0 ,0.0 ,0.0 ,,,,,
AT5G27810,0.0 ,0.0 ,0.0 ,,,,,
AT5G27820,36.9 ,39.7 ,35.2 ,,,,,
AT5G27830,47.3 ,38.3 ,47.3 ,,,,,
AT5G27840,23.0 ,23.5 ,34.4 ,,,,,
AT5G27845,0.0 ,0.0 ,0.0 ,,,,,
AT5G27850,1837.0 ,1965.2 ,1928.0 ,,,,,
AT5G27860,31.3 ,36.1 ,47.5 ,,,,,
AT5G27870,0.0 ,0.0 ,0.0 ,,,,,
AT5G27880,0.0 ,0.0 ,0.0 ,,,,,
AT5G27882,0.0 ,0.0 ,0.0 ,,,,,
AT5G27885,0.0 ,0.0 ,0.0 ,,,,,
AT5G27889,0.0 ,0.0 ,0.0 ,,,,,
AT5G27890,0.0 ,0.0 ,0.0 ,,,,,
AT5G27895,0.0 ,0.0 ,0.0 ,,,,,
AT5G27900,0.0 ,0.0 ,0.0 ,,,,,
AT5G27902,0.0 ,0.0 ,0.0 ,,,,,
AT5G27905,0.0 ,0.0 ,0.0 ,,,,,
AT5G27910,0.0 ,0.0 ,0.0 ,,,,,
AT5G27920,0.0 ,0.0 ,0.1 ,,,,,
AT5G27925,0.0 ,0.0 ,0.0 ,,,,,
AT5G27927,0.0 ,0.0 ,0.0 ,,,,,
AT5G27930,0.0 ,0.0 ,0.0 ,,,,,
AT5G27940,0.5 ,0.7 ,3.7 ,,,,,
AT5G27944,0.0 ,0.0 ,0.0 ,,,,,
AT5G27945,0.0 ,0.0 ,0.0 ,,,,,
AT5G27947,0.0 ,0.0 ,0.0 ,,,,,
AT5G27950,0.0 ,0.0 ,0.0 ,,,,,
AT5G27960,0.0 ,0.0 ,0.0 ,,,,,
AT5G27965,0.0 ,0.0 ,0.0 ,,,,,
AT5G27967,0.0 ,0.0 ,0.0 ,,,,,
AT5G27970,7.6 ,8.6 ,8.0 ,,,,,
AT5G27980,0.0 ,0.0 ,0.0 ,,,,,
AT5G27990,78.9 ,89.9 ,88.9 ,,,,,
AT5G28000,0.0 ,0.0 ,0.0 ,,,,,
AT5G28010,0.0 ,0.0 ,0.0 ,,,,,
AT5G28020,0.0 ,0.0 ,0.0 ,,,,,
AT5G28030,0.0 ,0.0 ,0.0 ,,,,,
AT5G28040,14.6 ,10.7 ,11.8 ,,,,,
AT5G28050,102.7 ,93.2 ,99.7 ,,,,,
AT5G28052,0.0 ,0.0 ,0.0 ,,,,,
AT5G28053,0.0 ,0.0 ,0.0 ,,,,,
AT5G28056,0.0 ,0.0 ,0.0 ,,,,,
AT5G28060,629.1 ,606.1 ,678.8 ,,,,,
AT5G28065,0.0 ,0.0 ,0.0 ,,,,,
AT5G28067,0.0 ,0.0 ,0.0 ,,,,,
AT5G28070,0.0 ,0.0 ,0.0 ,,,,,
AT5G28073,0.0 ,0.0 ,0.0 ,,,,,
AT5G28076,0.0 ,0.0 ,0.0 ,,,,,
AT5G28080,0.0 ,0.0 ,0.0 ,,,,,
AT5G28085,0.0 ,0.0 ,0.0 ,,,,,
AT5G28090,0.0 ,0.0 ,0.0 ,,,,,
AT5G28100,0.0 ,0.0 ,0.0 ,,,,,
AT5G28110,0.0 ,0.0 ,0.0 ,,,,,
AT5G28120,0.0 ,0.0 ,0.0 ,,,,,
AT5G28130,0.0 ,0.0 ,0.0 ,,,,,
AT5G28140,0.0 ,0.0 ,0.0 ,,,,,
AT5G28141,0.0 ,0.0 ,0.0 ,,,,,
AT5G28145,0.0 ,0.0 ,0.0 ,,,,,
AT5G28150,24.3 ,21.7 ,24.1 ,,,,,
AT5G28160,0.0 ,0.0 ,0.0 ,,,,,
AT5G28165,0.0 ,0.0 ,0.0 ,,,,,
AT5G28170,0.0 ,0.0 ,0.0 ,,,,,
AT5G28173,0.0 ,0.0 ,0.0 ,,,,,
AT5G28176,0.0 ,0.0 ,0.0 ,,,,,
AT5G28180,0.0 ,0.0 ,0.0 ,,,,,
AT5G28190,0.0 ,0.0 ,0.0 ,,,,,
AT5G28200,0.0 ,0.0 ,0.0 ,,,,,
AT5G28210,0.0 ,0.0 ,0.0 ,,,,,
AT5G28220,15.8 ,13.7 ,13.1 ,,,,,
AT5G28225,0.0 ,0.0 ,0.0 ,,,,,
AT5G28232,0.0 ,0.0 ,0.0 ,,,,,
AT5G28235,0.0 ,0.0 ,0.0 ,,,,,
AT5G28237,0.0 ,0.0 ,0.0 ,,,,,
AT5G28240,0.0 ,0.0 ,0.0 ,,,,,
AT5G28250,0.0 ,0.0 ,0.0 ,,,,,
AT5G28253,0.0 ,0.0 ,0.0 ,,,,,
AT5G28260,0.0 ,0.0 ,0.0 ,,,,,
AT5G28262,10.6 ,7.6 ,10.4 ,,,,,
AT5G28263,0.0 ,0.0 ,0.0 ,,,,,
AT5G28266,0.0 ,0.0 ,0.0 ,,,,,
AT5G28270,0.0 ,0.0 ,0.0 ,,,,,
AT5G28285,0.0 ,0.0 ,0.0 ,,,,,
AT5G28288,0.0 ,0.0 ,0.0 ,,,,,
AT5G28290,0.0 ,0.0 ,0.1 ,,,,,
AT5G28295,0.0 ,0.0 ,0.0 ,,,,,
AT5G28300,0.0 ,0.0 ,0.0 ,,,,,
AT5G28310,0.0 ,0.0 ,0.0 ,,,,,
AT5G28320,0.0 ,0.0 ,0.0 ,,,,,
AT5G28335,0.0 ,0.0 ,0.0 ,,,,,
AT5G28340,0.0 ,0.0 ,0.0 ,,,,,
AT5G28350,27.9 ,24.2 ,28.7 ,,,,,
AT5G28370,0.0 ,0.0 ,0.0 ,,,,,
AT5G28380,0.0 ,0.0 ,0.0 ,,,,,
AT5G28390,2.9 ,5.4 ,2.8 ,,,,,
AT5G28400,0.0 ,0.0 ,0.0 ,,,,,
AT5G28405,0.0 ,0.0 ,0.0 ,,,,,
AT5G28410,0.0 ,0.0 ,0.0 ,,,,,
AT5G28415,0.0 ,0.0 ,0.0 ,,,,,
AT5G28420,0.0 ,0.0 ,0.0 ,,,,,
AT5G28430,0.0 ,0.0 ,0.0 ,,,,,
AT5G28440,0.0 ,0.0 ,0.0 ,,,,,
AT5G28442,0.0 ,0.0 ,0.0 ,,,,,
AT5G28450,0.0 ,0.0 ,0.0 ,,,,,
AT5G28460,5.8 ,4.8 ,4.2 ,,,,,
AT5G28463,0.0 ,0.0 ,0.0 ,,,,,
AT5G28464,0.0 ,0.0 ,0.0 ,,,,,
AT5G28465,0.0 ,0.0 ,0.0 ,,,,,
AT5G28466,0.0 ,0.0 ,0.0 ,,,,,
AT5G28468,0.0 ,0.0 ,0.0 ,,,,,
AT5G28470,0.0 ,0.0 ,0.0 ,,,,,
AT5G28480,0.0 ,0.0 ,0.0 ,,,,,
AT5G28482,0.0 ,0.0 ,0.0 ,,,,,
AT5G28484,0.0 ,0.0 ,0.0 ,,,,,
AT5G28487,0.0 ,0.0 ,0.0 ,,,,,
AT5G28490,0.0 ,0.0 ,0.0 ,,,,,
AT5G28491,0.0 ,0.0 ,0.0 ,,,,,
AT5G28495,0.0 ,0.0 ,0.0 ,,,,,
AT5G28500,0.0 ,0.0 ,2.3 ,,,,,
AT5G28510,0.0 ,0.0 ,0.0 ,,,,,
AT5G28515,0.0 ,0.0 ,0.0 ,,,,,
AT5G28520,0.0 ,0.0 ,0.0 ,,,,,
AT5G28523,0.0 ,0.0 ,0.0 ,,,,,
AT5G28524,0.0 ,0.0 ,0.0 ,,,,,
AT5G28526,0.0 ,0.0 ,0.0 ,,,,,
AT5G28530,0.0 ,0.0 ,0.0 ,,,,,
AT5G28535,0.0 ,0.0 ,0.0 ,,,,,
AT5G28540,72.2 ,89.5 ,78.9 ,,,,,
AT5G28545,0.0 ,0.0 ,0.0 ,,,,,
AT5G28550,0.0 ,0.0 ,0.0 ,,,,,
AT5G28560,0.0 ,0.0 ,0.0 ,,,,,
AT5G28570,0.0 ,0.0 ,0.0 ,,,,,
AT5G28580,0.0 ,0.0 ,0.0 ,,,,,
AT5G28590,0.0 ,0.0 ,0.0 ,,,,,
AT5G28593,0.0 ,0.0 ,0.0 ,,,,,
AT5G28596,0.0 ,0.0 ,0.0 ,,,,,
AT5G28600,0.0 ,0.0 ,0.0 ,,,,,
AT5G28605,0.0 ,0.0 ,0.0 ,,,,,
AT5G28610,0.0 ,0.0 ,0.0 ,,,,,
AT5G28615,0.0 ,0.0 ,0.0 ,,,,,
AT5G28620,0.0 ,0.0 ,0.0 ,,,,,
AT5G28622,4.8 ,3.4 ,3.1 ,,,,,
AT5G28623,0.0 ,0.0 ,0.0 ,,,,,
AT5G28624,0.0 ,0.0 ,0.0 ,,,,,
AT5G28626,6.4 ,5.8 ,4.8 ,,,,,
AT5G28627,0.0 ,0.0 ,0.0 ,,,,,
AT5G28630,0.0 ,0.0 ,0.0 ,,,,,
AT5G28635,0.0 ,0.0 ,0.0 ,,,,,
AT5G28637,0.0 ,0.0 ,0.0 ,,,,,
AT5G28640,0.0 ,0.0 ,0.0 ,,,,,
AT5G28641,0.0 ,0.0 ,0.0 ,,,,,
AT5G28642,0.0 ,0.0 ,0.0 ,,,,,
AT5G28643,0.0 ,0.0 ,0.0 ,,,,,
AT5G28644,0.0 ,0.0 ,0.0 ,,,,,
AT5G28646,116.0 ,97.4 ,118.8 ,,,,,
AT5G28650,0.0 ,0.0 ,0.0 ,,,,,
AT5G28655,0.0 ,0.0 ,0.0 ,,,,,
AT5G28660,0.0 ,0.0 ,0.0 ,,,,,
AT5G28662,0.0 ,0.0 ,0.0 ,,,,,
AT5G28664,0.0 ,0.0 ,0.0 ,,,,,
AT5G28670,0.0 ,0.0 ,0.0 ,,,,,
AT5G28671,0.0 ,0.0 ,0.0 ,,,,,
AT5G28672,0.0 ,0.0 ,0.0 ,,,,,
AT5G28673,0.0 ,0.0 ,0.0 ,,,,,
AT5G28675,0.0 ,0.0 ,0.0 ,,,,,
AT5G28680,6.5 ,5.2 ,6.8 ,,,,,
AT5G28690,0.0 ,7.9 ,0.0 ,,,,,
AT5G28692,0.0 ,0.0 ,0.0 ,,,,,
AT5G28696,0.0 ,0.0 ,0.0 ,,,,,
AT5G28698,0.0 ,0.0 ,0.0 ,,,,,
AT5G28700,0.0 ,0.0 ,0.0 ,,,,,
AT5G28710,0.0 ,0.0 ,0.0 ,,,,,
AT5G28712,0.0 ,0.0 ,0.0 ,,,,,
AT5G28715,0.0 ,0.0 ,0.0 ,,,,,
AT5G28720,0.0 ,0.0 ,0.0 ,,,,,
AT5G28730,0.0 ,0.0 ,0.0 ,,,,,
AT5G28740,51.9 ,42.6 ,46.1 ,,,,,
AT5G28750,30.3 ,39.9 ,22.2 ,,,,,
AT5G28760,0.0 ,0.0 ,0.0 ,,,,,
AT5G28765,0.0 ,0.0 ,0.0 ,,,,,
AT5G28770,14.2 ,12.2 ,14.4 ,,,,,
AT5G28773,0.0 ,0.0 ,0.0 ,,,,,
AT5G28776,0.0 ,0.0 ,0.0 ,,,,,
AT5G28780,0.0 ,0.0 ,0.0 ,,,,,
AT5G28781,0.0 ,0.0 ,0.0 ,,,,,
AT5G28785,0.0 ,0.0 ,0.0 ,,,,,
AT5G28790,0.0 ,0.0 ,0.0 ,,,,,
AT5G28800,0.0 ,0.0 ,0.0 ,,,,,
AT5G28810,0.0 ,0.0 ,0.0 ,,,,,
AT5G28820,0.0 ,0.0 ,0.0 ,,,,,
AT5G28821,0.0 ,0.0 ,0.0 ,,,,,
AT5G28823,0.0 ,0.0 ,0.0 ,,,,,
AT5G28824,0.0 ,0.0 ,0.0 ,,,,,
AT5G28826,0.0 ,0.0 ,0.0 ,,,,,
AT5G28830,29.0 ,25.3 ,25.0 ,,,,,
AT5G28840,193.8 ,183.1 ,201.1 ,,,,,
AT5G28845,0.0 ,0.0 ,0.0 ,,,,,
AT5G28850,6.6 ,6.1 ,7.4 ,,,,,
AT5G28860,0.0 ,0.0 ,0.0 ,,,,,
AT5G28865,0.0 ,0.0 ,0.0 ,,,,,
AT5G28870,0.0 ,0.0 ,0.0 ,,,,,
AT5G28880,0.0 ,0.0 ,0.0 ,,,,,
AT5G28885,0.0 ,0.0 ,0.0 ,,,,,
AT5G28886,0.0 ,0.0 ,0.0 ,,,,,
AT5G28888,0.0 ,0.0 ,0.0 ,,,,,
AT5G28890,0.0 ,0.0 ,0.0 ,,,,,
AT5G28892,0.0 ,0.0 ,0.0 ,,,,,
AT5G28894,0.0 ,0.0 ,0.0 ,,,,,
AT5G28900,28.1 ,26.1 ,29.9 ,,,,,
AT5G28910,0.1 ,0.1 ,0.1 ,,,,,
AT5G28913,0.0 ,0.0 ,0.0 ,,,,,
AT5G28916,0.0 ,0.0 ,0.0 ,,,,,
AT5G28919,22.0 ,18.2 ,21.5 ,,,,,
AT5G28920,0.0 ,0.0 ,0.1 ,,,,,
AT5G28923,0.0 ,0.0 ,0.0 ,,,,,
AT5G28926,0.0 ,0.0 ,0.0 ,,,,,
AT5G28927,0.0 ,0.0 ,0.0 ,,,,,
AT5G28928,0.0 ,0.0 ,0.0 ,,,,,
AT5G28929,0.0 ,0.0 ,0.0 ,,,,,
AT5G28930,0.0 ,0.0 ,0.0 ,,,,,
AT5G28931,0.0 ,0.0 ,0.0 ,,,,,
AT5G28935,0.0 ,0.0 ,0.0 ,,,,,
AT5G28937,0.0 ,0.0 ,0.0 ,,,,,
AT5G28940,0.0 ,0.0 ,0.0 ,,,,,
AT5G28950,0.0 ,0.0 ,0.0 ,,,,,
AT5G28960,0.0 ,0.0 ,0.0 ,,,,,
AT5G28970,0.0 ,0.0 ,0.0 ,,,,,
AT5G28980,0.0 ,0.0 ,0.0 ,,,,,
AT5G28990,0.0 ,0.3 ,0.0 ,,,,,
AT5G28993,0.0 ,0.0 ,0.0 ,,,,,
AT5G29000,0.0 ,5.7 ,2.9 ,,,,,
AT5G29015,0.0 ,0.0 ,0.0 ,,,,,
AT5G29020,0.0 ,0.0 ,0.0 ,,,,,
AT5G29022,0.0 ,0.0 ,0.0 ,,,,,
AT5G29024,0.0 ,0.0 ,0.0 ,,,,,
AT5G29026,0.0 ,0.0 ,0.0 ,,,,,
AT5G29028,0.0 ,0.0 ,0.0 ,,,,,
AT5G29029,0.0 ,0.0 ,0.0 ,,,,,
AT5G29031,0.0 ,0.0 ,0.0 ,,,,,
AT5G29032,0.0 ,0.0 ,0.0 ,,,,,
AT5G29033,0.0 ,0.0 ,0.0 ,,,,,
AT5G29034,0.0 ,0.0 ,0.0 ,,,,,
AT5G29035,0.0 ,0.0 ,0.0 ,,,,,
AT5G29036,0.0 ,0.0 ,0.0 ,,,,,
AT5G29037,0.0 ,0.0 ,0.0 ,,,,,
AT5G29041,0.0 ,0.0 ,0.0 ,,,,,
AT5G29043,0.0 ,0.0 ,0.0 ,,,,,
AT5G29044,0.0 ,0.0 ,0.0 ,,,,,
AT5G29046,0.0 ,0.0 ,0.0 ,,,,,
AT5G29050,0.0 ,0.0 ,0.0 ,,,,,
AT5G29053,0.0 ,0.0 ,0.0 ,,,,,
AT5G29054,0.0 ,0.0 ,0.0 ,,,,,
AT5G29056,0.0 ,0.0 ,0.0 ,,,,,
AT5G29058,0.0 ,0.0 ,0.0 ,,,,,
AT5G29060,0.0 ,0.0 ,0.0 ,,,,,
AT5G29070,0.0 ,0.0 ,0.0 ,,,,,
AT5G29075,0.0 ,0.0 ,0.0 ,,,,,
AT5G29090,0.0 ,0.0 ,0.0 ,,,,,
AT5G29100,0.0 ,0.0 ,0.0 ,,,,,
AT5G29210,0.0 ,0.0 ,0.0 ,,,,,
AT5G29231,0.0 ,0.0 ,0.0 ,,,,,
AT5G29295,0.0 ,0.0 ,0.0 ,,,,,
AT5G29337,0.0 ,0.0 ,0.0 ,,,,,
AT5G29380,0.0 ,0.0 ,0.0 ,,,,,
AT5G29408,0.0 ,0.0 ,0.0 ,,,,,
AT5G29436,0.0 ,0.0 ,0.0 ,,,,,
AT5G29465,0.0 ,0.0 ,0.0 ,,,,,
AT5G29550,0.0 ,0.0 ,0.0 ,,,,,
AT5G29560,0.0 ,0.0 ,0.0 ,,,,,
AT5G29562,0.0 ,0.0 ,0.0 ,,,,,
AT5G29565,0.0 ,0.0 ,0.0 ,,,,,
AT5G29568,0.0 ,0.0 ,0.0 ,,,,,
AT5G29571,0.0 ,0.0 ,0.0 ,,,,,
AT5G29574,0.0 ,0.0 ,0.0 ,,,,,
AT5G29577,0.0 ,0.0 ,0.0 ,,,,,
